     219    1.800    2.700   70.530     -150.4418230
     220    1.800    2.700   80.000     -150.4597701
     221    1.800    2.700   90.000     -150.4751101
     222    1.800    2.700  100.000     -150.4844610
     223    1.800    2.700  110.000     -150.4841154
     224    1.800    2.700  120.000     -150.4850434
     225    1.800    2.700  130.000     -150.4845384
     226    1.800    2.700  140.000     -150.4822869
     227    1.800    2.700  150.000     -150.4792973
     228    1.800    2.700  160.000     -150.4763100
     229    1.800    2.700  170.000     -150.4736581
     230    1.800    2.700  179.990     -150.4725951
       0    0.000    0.000    0.000        0.0000000
     231    1.800    2.850    0.010     -149.9736287
     232    1.800    2.850   10.000     -150.1169003
     233    1.800    2.850   20.000     -150.3377615
     234    1.800    2.850   30.000     -150.4450470
     235    1.800    2.850   40.000     -150.4571102
     236    1.800    2.850   50.000     -150.4348985
     237    1.800    2.850   60.000     -150.4423079
     238    1.800    2.850   80.000     -150.4718204
     239    1.800    2.850   90.000     -150.4842720
     240    1.800    2.850  100.000     -150.4919217
     241    1.800    2.850  110.000     -150.4952866
     242    1.800    2.850  120.000     -150.4926517
     243    1.800    2.850  130.000     -150.4914998
     244    1.800    2.850  140.000     -150.4898755
     245    1.800    2.850  150.000     -150.4878034
     246    1.800    2.850  160.000     -150.4855024
     247    1.800    2.850  170.000     -150.4835463
     248    1.800    2.850  179.990     -150.4827851
       0    0.000    0.000    0.000        0.0000000
     249    1.800    3.000    0.010     -150.2153042
     250    1.800    3.000   10.000     -150.2927613
     251    1.800    3.000   20.000     -150.4136879
     252    1.800    3.000   30.000     -150.4679948
     253    1.800    3.000   40.000     -150.4635596
     254    1.800    3.000   50.000     -150.4461529
     255    1.800    3.000   60.000     -150.4584054
     256    1.800    3.000   70.000     -150.4697481
     257    1.800    3.000   72.540     -150.4727880
     258    1.800    3.000   80.000     -150.4816764
     259    1.800    3.000   90.000     -150.4916940
     260    1.800    3.000  100.000     -150.4979196
     261    1.800    3.000  110.000     -150.5005817
     262    1.800    3.000  120.000     -150.4996483
     263    1.800    3.000  130.000     -150.4980350
     264    1.800    3.000  140.000     -150.4965314
     265    1.800    3.000  150.000     -150.4948060
     266    1.800    3.000  160.000     -150.4929845
     267    1.800    3.000  170.000     -150.4915299
     268    1.800    3.000  179.990     -150.4909753
       0    0.000    0.000    0.000        0.0000000
     269    1.800    3.100    0.010     -150.3111094
     270    1.800    3.100   10.000     -150.3631186
     271    1.800    3.100   20.000     -150.4438197
     272    1.800    3.100   30.000     -150.4757942
     273    1.800    3.100   40.000     -150.4657520
     274    1.800    3.100   50.000     -150.4561765
     275    1.800    3.100   60.000     -150.4673480
     276    1.800    3.100   80.000     -150.4872184
     277    1.800    3.100   90.000     -150.4958423
     278    1.800    3.100  100.000     -150.5012416
     279    1.800    3.100  110.000     -150.5034996
     280    1.800    3.100  120.000     -150.5029868
     281    1.800    3.100  130.000     -150.5016293
     282    1.800    3.100  140.000     -150.5002225
     283    1.800    3.100  150.000     -150.4986926
     284    1.800    3.100  160.000     -150.4971535
     285    1.800    3.100  170.000     -150.4959569
     286    1.800    3.100  179.990     -150.4955057
       0    0.000    0.000    0.000        0.0000000
