#F isf_Hubbell.dat
#D Wed Oct 16 15:08:05 2002
#UISFTYPE TABLE ; TABLE OR TABLE_NOR OR PARAMETRIZATION?
#UT Inelastic scattering functions
#UIDL xisf
#C  This file has been created using isf_hubbell.pro
#C  This file belongs to the DABAX library. More information on
#C  DABAX can be found at:
#C  http://www.esrf.fr/computing/scientific/dabax
#UD  Inelastic scattering functions
#UD
#UD  This file contains non-relativistic inelastic scattering functions
#UD  calculated by Hubbell et al., versus X=sin(theta)/lambda in A^(-1)
#UD  
#UD  
#UD  Reference: 
#UD  J H Hubbell, W J Veigele, E A Briggs, R T Brown, D T Cromer, 
#UD  and R J Howerton, 
#UD  "Atomic form factors, incoherent scattering functions, and photon
#UD   scattering cross sections"
#UD  J. Phys. Chem. Ref. Data, Vol. 4, No. 3, 1975, pag 471
#UD  
#UD  This data has been obtained from the RTAB database:
#UD  L. Kissel, Radiation physics and chemistry 59 (2000) 185-200
#UD  available at:
#UD   ftp://www-phys.llnl.gov/pub/rayleigh/RTAB/data_NR/
#UD
#UD  The following two arrays are stored:
#UD     Column 1: X(1/A) = sin(theta)/lambda
#UD     Column 2: isf = inelastic scattering function
#UD
#UD
#S  1 H 
#N 2
#L X(1/A)  isf
1.70670E+03 3.00000E+00
2.04860E+03 3.00000E+00
2.52170E+03 3.00000E+00
3.35790E+03 3.00000E+00
4.68190E+03 3.00000E+00
6.33390E+03 3.00000E+00
8.34870E+03 3.00000E+00
1.31660E+04 3.00000E+00
1.95920E+04 3.00000E+00
3.59790E+04 3.00000E+00
8.26120E+04 3.00000E+00
2.87420E+05 3.00000E+00
1.00000E+06 3.00000E+00
5.62340E+06 3.00000E+00
7.49890E+07 3.00000E+00
1.00000E+09 3.00000E+00
#S  4 Be
#N 2
#L X(1/A)  isf
0.00000E+00 0.00000E+00
1.00000E-03 1.60930E-04
5.00000E-03 4.30000E-03
7.50000E-03 9.88370E-03
9.37500E-03 1.55450E-02
1.00000E-02 1.77000E-02
1.50000E-02 3.96790E-02
1.87500E-02 6.18270E-02
2.00000E-02 7.02000E-02
2.50000E-02 1.08340E-01
3.00000E-02 1.54400E-01
3.50000E-02 2.07050E-01
3.75000E-02 2.35610E-01
4.00000E-02 2.65600E-01
4.50000E-02 3.29580E-01
4.75000E-02 3.63320E-01
5.00000E-02 3.98100E-01
5.50000E-02 4.70100E-01
5.87500E-02 5.25930E-01
6.15620E-02 5.68680E-01
6.62500E-02 6.41050E-01
6.71870E-02 6.55630E-01
7.00000E-02 6.99800E-01
7.50000E-02 7.78740E-01
7.87500E-02 8.38230E-01
8.25000E-02 8.97760E-01
8.62500E-02 9.57230E-01
9.00000E-02 1.01650E+00
9.75000E-02 1.13300E+00
1.00000E-01 1.17060E+00
1.06250E-01 1.26040E+00
1.12500E-01 1.34510E+00
1.14450E-01 1.37060E+00
1.21880E-01 1.46450E+00
1.25000E-01 1.50280E+00
1.35940E-01 1.63070E+00
1.37500E-01 1.64800E+00
1.45310E-01 1.72950E+00
1.50000E-01 1.77420E+00
1.60940E-01 1.86520E+00
1.75000E-01 1.96570E+00
1.93750E-01 2.08550E+00
2.00000E-01 2.12070E+00
2.12500E-01 2.18200E+00
2.21880E-01 2.22180E+00
2.31250E-01 2.25760E+00
2.50000E-01 2.32150E+00
2.75000E-01 2.39820E+00
3.00000E-01 2.47050E+00
3.75000E-01 2.67660E+00
4.00000E-01 2.74370E+00
4.43750E-01 2.86050E+00
4.81250E-01 2.95810E+00
5.00000E-01 3.00530E+00
5.25000E-01 3.06650E+00
5.62500E-01 3.15460E+00
6.00000E-01 3.23740E+00
6.43750E-01 3.32630E+00
6.81250E-01 3.39620E+00
7.00000E-01 3.42910E+00
7.43750E-01 3.49940E+00
8.00000E-01 3.57940E+00
8.50000E-01 3.64030E+00
8.87500E-01 3.68060E+00
9.00000E-01 3.69310E+00
1.00000E+00 3.77710E+00
1.12500E+00 3.85080E+00
1.14060E+00 3.85790E+00
1.17970E+00 3.87460E+00
1.21480E+00 3.88800E+00
1.25000E+00 3.90000E+00
1.28130E+00 3.90900E+00
1.30860E+00 3.91680E+00
1.35640E+00 3.92830E+00
1.43750E+00 3.94410E+00
1.50000E+00 3.95380E+00
1.56250E+00 3.96170E+00
1.83590E+00 3.98250E+00
1.87500E+00 3.98450E+00
1.94530E+00 3.98710E+00
2.00000E+00 3.98900E+00
2.11720E+00 3.99160E+00
2.25390E+00 3.99440E+00
2.43850E+00 3.99640E+00
2.50000E+00 3.99700E+00
2.75000E+00 3.99800E+00
2.93750E+00 3.99880E+00
3.00000E+00 3.99900E+00
3.25000E+00 3.99930E+00
3.50000E+00 3.99960E+00
3.87500E+00 3.99980E+00
4.00000E+00 3.99990E+00
4.43750E+00 3.99990E+00
5.00000E+00 4.00000E+00
5.75000E+00 4.00000E+00
6.00000E+00 4.00000E+00
7.00000E+00 4.00000E+00
8.00000E+00 4.00000E+00
1.00000E+01 4.00000E+00
1.37500E+01 4.00000E+00
1.50000E+01 4.00000E+00
2.00000E+01 4.00000E+00
5.00000E+01 4.00000E+00
8.00000E+01 4.00000E+00
1.00000E+02 4.00000E+00
1.41360E+02 4.00000E+00
1.85560E+02 4.00000E+00
2.40710E+02 4.00000E+00
3.11120E+02 4.00000E+00
3.94540E+02 4.00000E+00
4.70230E+02 4.00000E+00
5.67350E+02 4.00000E+00
6.75510E+02 4.00000E+00
8.17480E+02 4.00000E+00
9.39160E+02 4.00000E+00
1.00000E+03 4.00000E+00
1.17140E+03 4.00000E+00
1.36540E+03 4.00000E+00
1.70670E+03 4.00000E+00
2.04860E+03 4.00000E+00
2.52170E+03 4.00000E+00
3.35790E+03 4.00000E+00
4.68190E+03 4.00000E+00
6.33390E+03 4.00000E+00
8.34870E+03 4.00000E+00
1.31660E+04 4.00000E+00
1.95920E+04 4.00000E+00
3.59790E+04 4.00000E+00
8.26120E+04 4.00000E+00
2.87420E+05 4.00000E+00
1.00000E+06 4.00000E+00
5.62340E+06 4.00000E+00
5.42470E+07 4.00000E+00
1.00000E+09 4.00000E+00
#S  5 B 
#N 2
#L X(1/A)  isf
0.00000E+00 0.00000E+00
1.00000E-03 1.54840E-04
